Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
WORKSHOP Flow Nice Low Choreo,"""Low Flow"" ist die Bezeichnung für Moves an der Pole die kein Klettern beinhalten.In diesem Workshop lernst du eine flowy Choreografie, bei der wir uns nur auf dem unteren Drittel bzw. der unteren Hälfte unserer Pole bewegen. Wir tanzen um die Pole und am Boden mit vielen coolen Spins, Tricks und schönen Linien.Für diesen Workshop solltest du Spaß und Freude an fließenden Bewegungen & Kombinationen mitbringen. Das Stützen auf Händen und Unterarmen sollte für dich kein Problem sein.""Low Flow"" ist die Bezeichnung für Moves an der Pole die kein Klettern beinhalten.In diesem Workshop lernst du eine flowy Choreografie, bei der wir uns nur auf dem unteren Drittel bzw. der unteren Hälfte unserer Pole bewegen. Wir tanzen um die Pole und am Boden mit vielen coolen Spins, Tricks und schönen Linien.Für diesen Workshop solltest du Spaß und Freude an fließenden Bewegungen & Kombinationen mitbringen. Das Stützen auf Händen und Unterarmen sollte für dich kein Problem sein.",Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",10.06.2023,15:00-16:30 Uhr,90 min,Alle Level,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/45UMmjF2w,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-02 00:17:55
WORKSHOP Pole Quickies,"Bewegungen und Übergänge an der Pole - kurz & knackig.Hab einfach Spaß in diesem Workshop.Outside Leghang, sowie das Stützen auf Händen und Unterarmen sind Teil dieses WorkshopsBewegungen und Übergänge an der Pole - kurz & knackig.Hab einfach Spaß in diesem Workshop.Outside Leghang, sowie das Stützen auf Händen und Unterarmen sind Teil dieses Workshops",Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",11.06.2023,10:00-11:30 Uhr,90 min,Intermediate,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/khS-WthfD,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-02 00:17:55
Leg Flexibility,In dieser Stretching Klasse arbeiten wir an deinem Frontsplit & Pancake für mehr Beweglichkeit und noch schönere Linien in deinem Poleflow.In dieser Stretching Klasse arbeiten wir an deinem Frontsplit & Pancake für mehr Beweglichkeit und noch schönere Linien in deinem Poleflow.,Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",11.06.2023,12:00-13:30 Uhr,90 min,Alle Level,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/IjlX8GIy0,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-02 00:17:55
WORKSHOP Easy Spinning Beautiful Shapes,In diesem Workshop geht es um gutes Aussehen an der Spinning Pole. Einfache Spins und schöne Kombinationen sind Mittelpunkt dieses Workshops.In diesem Workshop geht es um gutes Aussehen an der Spinning Pole. Einfache Spins und schöne Kombinationen sind Mittelpunkt dieses Workshops.,Body meets Soul Leipzig,Plauen,"Freiheitsstraße 49, 08523",11.06.2023,14:00-15:30 Uhr,90 min,Intermediate,Kathrin,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/wHQv8FUDZ,https://www.eversports.de/s/body-meets-soul-leipzig,2023-05-02 00:17:55
Aerial Weekend,"Unser erstes Aerial Weekend im Center mit Pole , Hoop, (Exotic-) Flow, Contemporary, Silk und professionellem Fotoshooting. Extra Buchungslink für das Shooting. https://movingartimages.de/produkt/centerof-moving-arts/Ihr könnt die Kurse einzeln, als Day-Pass oder All In buchen. Freitags Pole & Hoop Shootingfiguren: Falls du das Fotoshooting gebucht hast, empfehlen wir dir auch diese Class zu buchen. Hier lernst du Posen und Figuren, speziell um vor der Kamera zu performen. Hoop Choreo Flow: Hier werden akrobatische Elemente am Ring mit Tanz vereint.Signature Pole Tricks and Transitions: Signature Tricks sind von Tänzern entwickelte und einzigartige Kombinationen aus Bewegungen, Tricks und Übergängen, die sie zu einem Teil ihrer eigenen Persönlichkeit gemacht haben. Signature Moves können ein Markenzeichen eines Tänzers sein und ihn von anderen unterscheidenSamstag - Fotoshooting Sonntags Contemporary Pole: Beinhaltet fließende und kreative Bewegungen, die oft mit der Musik und dem Emotionen des Tänzers synchronisiert sind. Der Tanzstil ist nicht auf traditionelle Pole Dance-Tricks beschränkt, sondern ermöglicht den Tänzern ihre eigenen Persönlichkeiten und künstlerische Visionen durch Pole Dance auszudrücken.Exotic Flow (Heels) : Eine Art des Pole Dance, die sich auf sinnliche und verführerische Bewegungen konzentriert. Es ist eine künstlerische und ästhetische Art des Tanzes, die das Selbstvertrauen stärkt.Double Hoop: Schnapp dir einen Partner und lerne im Hoop spektakuläre Double FigurenAerial Silk: Luftakrobatik an 2 von der Decke herabhängenden Tüchern. Hier lernt ihr verschiedene Figuren in den Tüchern.Ihr könnt die Kurse einzeln, als Day-Pass oder All In buchen.FreitagsSamstag - FotoshootingSonntagsUnser erstes Aerial Weekend im Center mit Pole , Hoop, (Exotic-) Flow, Contemporary, Silk und professionellem Fotoshooting. Extra Buchungslink für das Shooting. https://movingartimages.de/produkt/centerof-moving-arts/Ihr könnt die Kurse einzeln, als Day-Pass oder All In buchen. Freitags Pole & Hoop Shootingfiguren: Falls du das Fotoshooting gebucht hast, empfehlen wir dir auch diese Class zu buchen. Hier lernst du Posen und Figuren, speziell um vor der Kamera zu performen. Hoop Choreo Flow: Hier werden akrobatische Elemente am Ring mit Tanz vereint.Signature Pole Tricks and Transitions: Signature Tricks sind von Tänzern entwickelte und einzigartige Kombinationen aus Bewegungen, Tricks und Übergängen, die sie zu einem Teil ihrer eigenen Persönlichkeit gemacht haben. Signature Moves können ein Markenzeichen eines Tänzers sein und ihn von anderen unterscheidenSamstag - Fotoshooting Sonntags Contemporary Pole: Beinhaltet fließende und kreative Bewegungen, die oft mit der Musik und dem Emotionen des Tänzers synchronisiert sind. Der Tanzstil ist nicht auf traditionelle Pole Dance-Tricks beschränkt, sondern ermöglicht den Tänzern ihre eigenen Persönlichkeiten und künstlerische Visionen durch Pole Dance auszudrücken.Exotic Flow (Heels) : Eine Art des Pole Dance, die sich auf sinnliche und verführerische Bewegungen konzentriert. Es ist eine künstlerische und ästhetische Art des Tanzes, die das Selbstvertrauen stärkt.Double Hoop: Schnapp dir einen Partner und lerne im Hoop spektakuläre Double FigurenAerial Silk: Luftakrobatik an 2 von der Decke herabhängenden Tüchern. Hier lernt ihr verschiedene Figuren in den Tüchern.Weniger anzeigenIhr könnt die Kurse einzeln, als Day-Pass oder All In buchen.FreitagsSamstag - FotoshootingSonntags",Center of Moving Arts,Bensheim,"Fabrikstraße 21, 64625 B",rtet am Fr,"itag, 28.07.202",nheite,0,0,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/Z00aWKDcZ,https://www.eversports.de/s/center-of-moving-arts,2023-05-02 00:17:56
Magic Spinning Combos,"Fließende Bewegungsabläufe , schöne Combos mit tollen Tricks an der Spinning Pole für fortgeschrittene Beginner mit der wunderbaren Lea !Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.Fließende Bewegungsabläufe , schöne Combos mit tollen Tricks an der Spinning Pole für fortgeschrittene Beginner mit der wunderbaren Lea !Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",07.05.2023,13:00-14:30 Uhr,90 min,Anfänger,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/zbGwBniyk,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-02 00:17:56
Exotic Low Flow,"Fließende Bewegungsabläufe verbinden sich mit viel Gefühl und Leidenschaft zu einer SENSUAL Choreographie, die viel Spielraum für individuellen Ausdruck lässt.Bringt Knieschoner mit ! Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.Fließende Bewegungsabläufe verbinden sich mit viel Gefühl und Leidenschaft zu einer SENSUAL Choreographie, die viel Spielraum für individuellen Ausdruck lässt.Bringt Knieschoner mit ! Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",07.05.2023,15:00-16:30 Uhr,90 min,Alle Level,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/I-5P6DhRX,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-02 00:17:56
Floorwork chill your Base 2 0,"Da ihr es so sehr gemocht habt hier der zweite Teil von Chill your Base. Wir schauen mal wer mitmacht ob wir die choreo erweitern oder eine neue Choreo machen!Mach den Boden zu Deinem Freund und lerne Dich geschmeidig und dynamisch auf dem Boden zu bewegen (auch mithilfe eines Kissens...)Heute bitte alles total entspannt und gemütlich !!! Gerne im Jogginganzug oder Leggins , hauptsache Gemütlich .Gerne auch einen Pyjama . Bringt ein kleines Kissen mitWillkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle.Dieser Workshop findet auf socken statt Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.Da ihr es so sehr gemocht habt hier der zweite Teil von Chill your Base. Wir schauen mal wer mitmacht ob wir die choreo erweitern oder eine neue Choreo machen!Mach den Boden zu Deinem Freund und lerne Dich geschmeidig und dynamisch auf dem Boden zu bewegen (auch mithilfe eines Kissens...)Heute bitte alles total entspannt und gemütlich !!! Gerne im Jogginganzug oder Leggins , hauptsache Gemütlich .Gerne auch einen Pyjama . Bringt ein kleines Kissen mitWillkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle.Dieser Workshop findet auf socken statt Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",13.05.2023,12:30-13:45 Uhr,75 min,Alle Level,Becca,0,"Preis: ab 20,00 €",https://www.eversports.de/e/workshop/VMupi3nsw,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-02 00:17:56
Seductive Chairdance 1 0,"Wir staten durch mit unserem 1. Seductive Chairdance Workshop !!!Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht -gerne auch auf Socken !!!Diesmal aber keine Pleaser sondern Heels, bitte geschlossene oder mit Riemchen Heels mitbringen , am besten mit dünner Sohle und ounbedingt ohne Plateau! Oder Socken !Wir haben auch Sekt uns Selters wieder vor Ort und sind komplett unter uns in unserem Secret Room Da Becca .Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben !Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.Wir staten durch mit unserem 1. Seductive Chairdance Workshop !!!Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht -gerne auch auf Socken !!!Diesmal aber keine Pleaser sondern Heels, bitte geschlossene oder mit Riemchen Heels mitbringen , am besten mit dünner Sohle und ounbedingt ohne Plateau! Oder Socken !Wir haben auch Sekt uns Selters wieder vor Ort und sind komplett unter uns in unserem Secret Room Da Becca .Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben !Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",14.05.2023,16:00-17:30 Uhr,90 min,Alle Level,Becca,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/Oox-MTspv,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-02 00:17:56
Fifteen Shapes of Jade,*Fifteen Shapes of Jade *Ein intermediate workshop mit einer Vielzahl von Jade Varianten. Ob Floorjade oder an der Pole: wir gehen auf die Technik und die verschieden Varianten ganz genau ein. Ein flacher Split ist kein Muss. Voraussetzung: ein sicherer outside leghang aus dem invert oder Stand.*Fifteen Shapes of Jade *Ein intermediate workshop mit einer Vielzahl von Jade Varianten. Ob Floorjade oder an der Pole: wir gehen auf die Technik und die verschieden Varianten ganz genau ein. Ein flacher Split ist kein Muss. Voraussetzung: ein sicherer outside leghang aus dem invert oder Stand.,Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",20.05.2023,12:00-13:30 Uhr,90 min,Intermediate,Josefine,0,"Preis: ab 30,00 €",https://www.eversports.de/e/workshop/66jGgpFOE,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-02 00:17:57
Grundkurs Yoga,"8x90 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama).Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.8x90 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama).Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.",Niyaha Yoga Susann Kind,Meiningen,"Eduard-Fritze-Straße 5, 98617 Me",rtet am Mi,"twoch, 19.04.20",nheite,Anfänger,Susann,Studioleitung,"Preis: 135,00 €",https://www.eversports.de/e/workshop/gDJXE2uFj,https://www.eversports.de/s/niyaha-yoga-susann-kind,2023-05-02 00:17:57
KAKAOZEREMONIE mit Josi,"Bevor sie sich als Schmetterling in die Luft erhebt, wirft die Raupe ihren Kokon ab. Stück für Stück entfällt das, was sie zurückhält und das Licht fällt herein. Genau so ist es mit uns: Wenn im Frühling die Sonne auf uns fällt, sind wir eingeladen, das Alte, die Dunkelheit loszulassen; es abzustreifen, um aufzublühen.Die Energie des Vollmondes sowie die nährende Kakaokraft unterstützen dich bei deiner Transformation: bei der nächsten Kakaozeremonie am 5. Mai, um 18 Uhr im Niyaha-Yoga-Studio. <3Erwarte: ein besonderes Ritual, bei dem der zeremonielle Kakao im Mittelpunkt steht. Die Energie der Kakaopflanze nimmt uns mit auf eine Reise bestehend aus (bei dir selbst) Ankommen, Bewegung, Innenschau und Austausch, Sinnlichkeit, Tiefe und meBitte mitbringen: bequeme Kleidung, gerne – wenn du magst – deine Lieblingstasse oder deinen Lieblingsbecher, etwas zum Schreiben und alles, was dir, falls du Ritualerfahrung hast, dient (Kristalle, Musikinstrumente, Karten, etc.). Bitte trinke vorher ausreichend, versuche zwei Stunden vor der Zeremonie nichts zu essen, an dem Tag Fleisch und wenn möglich auch allgemein tierische Produkte wegzulassen. Und ansonten gilt: Come as you are. Take what you need.Ich freue mich auf dich,deine Josi.Bevor sie sich als Schmetterling in die Luft erhebt, wirft die Raupe ihren Kokon ab. Stück für Stück entfällt das, was sie zurückhält und das Licht fällt herein. Genau so ist es mit uns: Wenn im Frühling die Sonne auf uns fällt, sind wir eingeladen, das Alte, die Dunkelheit loszulassen; es abzustreifen, um aufzublühen.Die Energie des Vollmondes sowie die nährende Kakaokraft unterstützen dich bei deiner Transformation: bei der nächsten Kakaozeremonie am 5. Mai, um 18 Uhr im Niyaha-Yoga-Studio. <3Erwarte: ein besonderes Ritual, bei dem der zeremonielle Kakao im Mittelpunkt steht. Die Energie der Kakaopflanze nimmt uns mit auf eine Reise bestehend aus (bei dir selbst) Ankommen, Bewegung, Innenschau und Austausch, Sinnlichkeit, Tiefe und meBitte mitbringen: bequeme Kleidung, gerne – wenn du magst – deine Lieblingstasse oder deinen Lieblingsbecher, etwas zum Schreiben und alles, was dir, falls du Ritualerfahrung hast, dient (Kristalle, Musikinstrumente, Karten, etc.). Bitte trinke vorher ausreichend, versuche zwei Stunden vor der Zeremonie nichts zu essen, an dem Tag Fleisch und wenn möglich auch allgemein tierische Produkte wegzulassen. Und ansonten gilt: Come as you are. Take what you need.Ich freue mich auf dich,deine Josi.",Niyaha Yoga Susann Kind,Meiningen,"Eduard-Fritze-Straße 5, 98617 Me",05.05.2023,18:00-20:00 Uhr,20 min,0,Josi,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/OhwyJvyIz,https://www.eversports.de/s/niyaha-yoga-susann-kind,2023-05-02 00:17:57
Grundkurs Yoga,"7x75 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama). Im Laufe des Kurses wirst du dich belebter, ausgeglichener, gesünder fühlen und dich daran erinnern, wie es ist dich selbst wieder bewusster wahrzunehmen. Vielleicht bemerkst du selbst all die Veränderungen zunächst nicht, aber deine Lieben und Freunde werden es ganz sicher. Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.7x75 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama). Im Laufe des Kurses wirst du dich belebter, ausgeglichener, gesünder fühlen und dich daran erinnern, wie es ist dich selbst wieder bewusster wahrzunehmen. Vielleicht bemerkst du selbst all die Veränderungen zunächst nicht, aber deine Lieben und Freunde werden es ganz sicher. Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit. Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.",Niyaha Yoga Susann Kind,Meiningen,"Eduard-Fritze-Straße 5, 98617 Me",rtet am Mo,"tag, 22.05.2023",nheite,Anfänger,Konstantin,0,"Preis: 120,00 €",https://www.eversports.de/e/workshop/jbd49uhKh,https://www.eversports.de/s/niyaha-yoga-susann-kind,2023-05-02 00:17:57
Kids Teens Pole,"In unserem Pole Kids Pole Dance Kurs sind die Kleinen die Größten.Hier lernen Kinder und Jugendliche nicht nur die Grundlagen des Pole Dance, sondern auch eine Menge Selbstbewusstsein und Stärke.In den Kursen werden die Teilnehmer von unseren erfahrenen Trainerinnen angeleitet und lernen, wie man sich an der Poledance Stange bewegt. Dabei kommt es nicht nur auf die richtige Technik an, sondern auch auf die richtige Körperspannung.Zu Beginn des Kurses steht das Warm-Up im Vordergrund, bei dem die Kinder und Jugendlichen ihre Muskeln aufwärmen und ihre Koordination verbessern. Im weiteren Verlauf des Kurses lernen sie dann verschiedenen Griffe und Spins, die sie schrittweise verbessern und perfektionieren können.Auf spielerische Art werden hier akrobatische Tricks und kleine Übungsfolgen an der Pole erlernt. Mit viel Spaß wird die natürliche Bewegungslust der Kinder genutzt und ihre Kraft und Koordination geschult. So verbessert sich nicht nur das Körpergefühl, die vielen Erfolgserlebnisse stärken nebenbei auch noch das Selbstbewusstsein.Während des Kurses wird viel Wert auf die Sicherheit gelegt. Die Teilnehmer lernen, wie man sich an der Pole Dance Stange richtig abstützt.Da sich Kinder noch im Wachstum befinden, gestaltet sich das Training etwas anders als bei Erwachsenen. Selbstverständlich wird in diesem Kurs viel Wert auf die richtige Technik und begleitende Übungen gelegt, die für Körper im Wachstum geeignet sind.Der Pole Dance Kurs für Kinder und Jugendliche ist ein toller Weg, um Fitness, Selbstbewusstsein und Technik zu verbessern. Außerdem macht es unglaublich viel Spaß, sich an der Pole Dance Stange zu bewegen und immer bessere und aufregende Tricks zu lernen.In unserem Pole Kids Pole Dance Kurs sind die Kleinen die Größten.Hier lernen Kinder und Jugendliche nicht nur die Grundlagen des Pole Dance, sondern auch eine Menge Selbstbewusstsein und Stärke.In den Kursen werden die Teilnehmer von unseren erfahrenen Trainerinnen angeleitet und lernen, wie man sich an der Poledance Stange bewegt. Dabei kommt es nicht nur auf die richtige Technik an, sondern auch auf die richtige Körperspannung.Zu Beginn des Kurses steht das Warm-Up im Vordergrund, bei dem die Kinder und Jugendlichen ihre Muskeln aufwärmen und ihre Koordination verbessern. Im weiteren Verlauf des Kurses lernen sie dann verschiedenen Griffe und Spins, die sie schrittweise verbessern und perfektionieren können.Auf spielerische Art werden hier akrobatische Tricks und kleine Übungsfolgen an der Pole erlernt. Mit viel Spaß wird die natürliche Bewegungslust der Kinder genutzt und ihre Kraft und Koordination geschult. So verbessert sich nicht nur das Körpergefühl, die vielen Erfolgserlebnisse stärken nebenbei auch noch das Selbstbewusstsein.Während des Kurses wird viel Wert auf die Sicherheit gelegt. Die Teilnehmer lernen, wie man sich an der Pole Dance Stange richtig abstützt.Da sich Kinder noch im Wachstum befinden, gestaltet sich das Training etwas anders als bei Erwachsenen. Selbstverständlich wird in diesem Kurs viel Wert auf die richtige Technik und begleitende Übungen gelegt, die für Körper im Wachstum geeignet sind.Der Pole Dance Kurs für Kinder und Jugendliche ist ein toller Weg, um Fitness, Selbstbewusstsein und Technik zu verbessern. Außerdem macht es unglaublich viel Spaß, sich an der Pole Dance Stange zu bewegen und immer bessere und aufregende Tricks zu lernen.",POLEDANCE NRW,Düsseldorf,"Rethelstraße 28 Hof, 40237 Düs",29.05.2023,16:30-18:00 Uhr,90 min,0,Paula,"Meine erste Pole Dance Stunde besuchte ich 2013 und war so begeistert, dass ich mir den Sport seitdem nicht mehr aus meinem Leben wegdenken kann.
Meine Kindheit und Jugend habe ich vor allem im Rhönrad und damit in Turnhallen und auf Wettkämpfen verbracht, ursprünglich als Turnerin, später auch als Trainerin. Dadurch hatte ich natürlich schon einige hilfreiche Grundlagen für Pole Dance.
An Pole Dance mag ich, dass es so viele verschiedene Facetten hat. Ich trainiere sehr gerne Tricks und entdecke die richtigen Techniken dahinter, gleichzeitig liebe ich das Tanzen und lebe meine kreative Seite aus, wenn ich mir neue Choreografien überlege.
Ich genieße es außerdem sehr zu unterrichten, die Erfolge meiner Schüler miterleben zu dürfen und gemeinsam Herausforderungen auf sich zu nehmen und diese zu meistern!","Preis: 30,00 €",https://www.eversports.de/e/workshop/LOcQPC1ZF,https://www.eversports.de/s/poledance-nrw,2023-05-02 00:17:57
Thalia Werner Contemporary Fusion,In der noch jungen Tanztechnik mische ich Elemente des Zeitgenössischen mit denen des Urbanen Tanzes.In der noch jungen Tanztechnik mische ich Elemente des Zeitgenössischen mit denen des Urbanen Tanzes.,Pole Dance Beauties,Halle,"Edmund-von-Lippmann-Straße 9, 06112 Halle ",07.05.2023,11:00-12:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/NVAczuvnN,https://www.eversports.de/s/pole-dance-beauties,2023-05-02 00:17:58
Thalia Werner Floorwork,"Im Fokus der Stunde steht der Boden. Wir widmen und festgelegten Kombinationen, als auch Improvisationen.Im Fokus der Stunde steht der Boden. Wir widmen und festgelegten Kombinationen, als auch Improvisationen.",Pole Dance Beauties,Halle,"Edmund-von-Lippmann-Straße 9, 06112 Halle ",07.05.2023,13:00-14:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/VBdaRdVrZ,https://www.eversports.de/s/pole-dance-beauties,2023-05-02 00:17:58
