Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Selbstverteidigung speziell für Frauen Anfängerkurs,"Selbstverteidigung speziell für Frauen AnfängerkursSelbstverteidigung speziell für Frauen Anfängerkurs, Inhalt: Selbstverteidigung und Notwehr, Begrifflichkeit und rechtliche Grundlagen, Präventives Verhalten, Einführung in Basics von Block- und Befreiungstechniken gegen Angriffe ohne Waffen, kurzer Ausblick in Stock- und MesserabwehrSelbstverteidigung speziell für Frauen AnfängerkursSelbstverteidigung speziell für Frauen Anfängerkurs, Inhalt: Selbstverteidigung und Notwehr, Begrifflichkeit und rechtliche Grundlagen, Präventives Verhalten, Einführung in Basics von Block- und Befreiungstechniken gegen Angriffe ohne Waffen, kurzer Ausblick in Stock- und Messerabwehr",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",13.05.2023,17:45-19:45 Uhr,20 min,Anfänger,Lena,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/06XhZ5mz9,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:24
Burlesque Mittelstufenworkshop mit Lady Lou,"Burlesque Mittelstufenworkshop mit Lady LouDieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshop absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu.Lady Lou bringt Euch unter anderem die “Bump and Grind” Technik sowie das Tanzen mit Accessoires (Federfächer, Boa, Handschuhe, Stuhltanz…) und die unterschiedliche Darstellung der klassischen Rollen: “Vamp” oder “Diva” bei. Du erlernst zwei unterschiedliche Choreographien. Alle Tanzaccessoires stellt das Studio zur Verfügung.Mitzubringen sind (the following items can be in any style, you choose!):Burlesque Mittelstufenworkshop mit Lady LouDieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshop absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu.Lady Lou bringt Euch unter anderem die “Bump and Grind” Technik sowie das Tanzen mit Accessoires (Federfächer, Boa, Handschuhe, Stuhltanz…) und die unterschiedliche Darstellung der klassischen Rollen: “Vamp” oder “Diva” bei. Du erlernst zwei unterschiedliche Choreographien. Alle Tanzaccessoires stellt das Studio zur Verfügung.Mitzubringen sind (the following items can be in any style, you choose!):",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am So,"ntag, 14.05.202",nheite,Intermediate,Lady Lou,0,"Preis: ab 85,00 €",https://www.eversports.de/e/workshop/gBaP72xpq,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:24
Jenna Wilsons High Heel Walk Dance Kurs,"Jenna Wilsons High Heel Walk & Dance Kurs Für alle Ladies, die es lernen möchten, in High Heels sicherer zu tanzen. In diesem Kurs lernt Ihr zuallererst wie Ihr Knie, Knöchel und den Rücken beim Tanzen auf Absatzschuhen schont. Dafür machen wir ein spezielles, gründliches Warm Up und sehen uns Eure Lauftechnik genau an. Ihr werdet außerdem Heels-Choreographien lernen, zu zahlreichen Musikrichtungen wie Rock, House, R&amp;B, altem und neuem Pop sowie Funk. Jennas Style hat seine Wurzeln in ihrem eigenen tänzerisch-musikalischen Hintergund, der Jazz, Latin, Vogue Femme und HipHop umfasst. Alles was Ihr mitbringen müsst sind Eure Heels, Unvoreingenommenheit, gute Laune und Freude am Neuen.Jenna Wilson ist eine Performerin, Lehrerin und Choreographin, die im Oktober dauerhaft von Californien nach Berlin zieht. Sie hat viel Erfahrung im Unterrichten von sexy, weiblichen Heel Performances und tritt derzeit mit einer Burlesque Gruppe auf, die sich The Mothers of Pearl nennt.Jenna Wilsons High Heel Walk & Dance Kurs Für alle Ladies, die es lernen möchten, in High Heels sicherer zu tanzen. In diesem Kurs lernt Ihr zuallererst wie Ihr Knie, Knöchel und den Rücken beim Tanzen auf Absatzschuhen schont. Dafür machen wir ein spezielles, gründliches Warm Up und sehen uns Eure Lauftechnik genau an. Ihr werdet außerdem Heels-Choreographien lernen, zu zahlreichen Musikrichtungen wie Rock, House, R&amp;B, altem und neuem Pop sowie Funk. Jennas Style hat seine Wurzeln in ihrem eigenen tänzerisch-musikalischen Hintergund, der Jazz, Latin, Vogue Femme und HipHop umfasst. Alles was Ihr mitbringen müsst sind Eure Heels, Unvoreingenommenheit, gute Laune und Freude am Neuen.Jenna Wilson ist eine Performerin, Lehrerin und Choreographin, die im Oktober dauerhaft von Californien nach Berlin zieht. Sie hat viel Erfahrung im Unterrichten von sexy, weiblichen Heel Performances und tritt derzeit mit einer Burlesque Gruppe auf, die sich The Mothers of Pearl nennt.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,12:30-14:30 Uhr,20 min,Alle Level,Jenna,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/0K6smsHO3,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:24
Twerk Basics,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,14:45-15:45 Uhr,60 min,Anfänger,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/T0zqcJzpt,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:25
Twerk Basics Onlinekurs,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,0,0,20.05.2023,14:45-15:45 Uhr,60 min,Anfänger,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/k_EtoRhzP,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:25
Bedroom Burlesque mit Lady Lou THEMA tba ONLINE,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,0,0,20.05.2023,17:30-19:30 Uhr,20 min,Alle Level,Lady Lou,0,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/cGbDoasJb,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:25
Bedroom Burlesque mit Lady Lou THEMA tba,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,17:30-19:30 Uhr,20 min,Alle Level,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/j_jkhqdxZ,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:25
Belly Dance mit Santina,"Seit über 18 Jahren liebt und tanzt Santina den orientalischen Tanz, neben Ausflüge in andere Tanzrichtungen, schlägt ihr Herz voallem dafür. Sie bildet sich regelmäßig bei nationalen und internationalen Dozenten *innen fort, bietet Shows für bekannte Firmen an und tanzt seit Jahren im Ensemble und Duett. Neben einem Pädagogik Hochschulstudium, eine Ausbildung in einem Gesundheitsfachberuf, erlangte Santina vor über 10 Jahren ihren Abschluss zur Tanzpädagogin.KursbeschreibungKörperwahrnehmung, Koordination, Isolation, Kräftigung sind einige der Ziele dieses Kurses. An erster Stelle steht aber die Verbindung zum eigenen Körper, das Spüren der Weiblichkeit durch die Kraft des Beckens, die Verbindung mit der Musik und vorallem die Freude und Lebenslust. Wir fangen mit einem Warm Up an, erarbeiten grundlegende Elemente des orientalischen Tanzes, verbinden diese in einer Choreographie und beenden die 90 Minuten mit einem Streching.Dieser Kurs richtet sich an Teilnehmer *innen mit keinen oder geringen Kenntnissen, Teilnahme auch in Englisch möglich. Was unbedingt mitgebrachten werden sollte sind Neugier, Lust und Spaß am Tanzen. Ich freue mich auf euch!Eure SantinaSeit über 18 Jahren liebt und tanzt Santina den orientalischen Tanz, neben Ausflüge in andere Tanzrichtungen, schlägt ihr Herz voallem dafür. Sie bildet sich regelmäßig bei nationalen und internationalen Dozenten *innen fort, bietet Shows für bekannte Firmen an und tanzt seit Jahren im Ensemble und Duett. Neben einem Pädagogik Hochschulstudium, eine Ausbildung in einem Gesundheitsfachberuf, erlangte Santina vor über 10 Jahren ihren Abschluss zur Tanzpädagogin.KursbeschreibungKörperwahrnehmung, Koordination, Isolation, Kräftigung sind einige der Ziele dieses Kurses. An erster Stelle steht aber die Verbindung zum eigenen Körper, das Spüren der Weiblichkeit durch die Kraft des Beckens, die Verbindung mit der Musik und vorallem die Freude und Lebenslust. Wir fangen mit einem Warm Up an, erarbeiten grundlegende Elemente des orientalischen Tanzes, verbinden diese in einer Choreographie und beenden die 90 Minuten mit einem Streching.Dieser Kurs richtet sich an Teilnehmer *innen mit keinen oder geringen Kenntnissen, Teilnahme auch in Englisch möglich. Was unbedingt mitgebrachten werden sollte sind Neugier, Lust und Spaß am Tanzen. Ich freue mich auf euch!Eure Santina",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",21.05.2023,15:30-17:00 Uhr,90 min,Alle Level,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/12BcOnsK5,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:26
Lap Dance Strip n Tease Workshop,"Lap Dance & Strip 'n' Tease WorkshopIm ersten Lap Dance Workshop erlernt Ihr nicht nur Eure erste verführerische Choreographie, sondern bekommt auch wertvolle Tipps für eine private Performance in den eigenen vier Wänden.Wir starten den Workshop nach einer kurzen theoretischen Einführung in die Thematik mit einem Auflockerungs-Warm up, das Euch bereits an die wichtigen Elemente und Bewegungen heranführt. Danach geht es mit der Lap Dance Choreographie weiter. Alle Teilnehmerinnen können das Ergebnis gerne filmisch festhalten.Nach zwei Stunden Tanz kommen wir zu den „Striptease-Techniken“. Wer einen Lap Dance mit einem Striptease verbinden möchte, bekommt hier genau gezeigt, wie das funktioniert und wie Ihr es in die gerade erlernte Choreographie einbauen könntet. Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit der Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“?Dauer: 3 StundenLap Dance & Strip 'n' Tease WorkshopIm ersten Lap Dance Workshop erlernt Ihr nicht nur Eure erste verführerische Choreographie, sondern bekommt auch wertvolle Tipps für eine private Performance in den eigenen vier Wänden.Wir starten den Workshop nach einer kurzen theoretischen Einführung in die Thematik mit einem Auflockerungs-Warm up, das Euch bereits an die wichtigen Elemente und Bewegungen heranführt. Danach geht es mit der Lap Dance Choreographie weiter. Alle Teilnehmerinnen können das Ergebnis gerne filmisch festhalten.Nach zwei Stunden Tanz kommen wir zu den „Striptease-Techniken“. Wer einen Lap Dance mit einem Striptease verbinden möchte, bekommt hier genau gezeigt, wie das funktioniert und wie Ihr es in die gerade erlernte Choreographie einbauen könntet. Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit der Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“?Dauer: 3 Stunden",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",28.05.2023,17:30-20:30 Uhr,80 min,Alle Level,Agata,0,"Preis: ab 60,00 €",https://www.eversports.de/e/workshop/uHZYWxiZz,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:26
Lap Dance Strip n Tease Online Workshop,"Lap Dance & Strip 'n' Tease WorkshopIm ersten Lap Dance Workshop erlernt Ihr nicht nur Eure erste verführerische Choreographie, sondern bekommt auch wertvolle Tipps für eine private Performance in den eigenen vier Wänden.Wir starten den Workshop nach einer kurzen theoretischen Einführung in die Thematik mit einem Auflockerungs-Warm up, das Euch bereits an die wichtigen Elemente und Bewegungen heranführt. Danach geht es mit der Lap Dance Choreographie weiter. Alle Teilnehmerinnen können das Ergebnis gerne filmisch festhalten.Nach zwei Stunden Tanz kommen wir zu den „Striptease-Techniken“. Wer einen Lap Dance mit einem Striptease verbinden möchte, bekommt hier genau gezeigt, wie das funktioniert und wie Ihr es in die gerade erlernte Choreographie einbauen könntet. Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit der Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“?Dauer: 2,5 StundenLap Dance & Strip 'n' Tease WorkshopIm ersten Lap Dance Workshop erlernt Ihr nicht nur Eure erste verführerische Choreographie, sondern bekommt auch wertvolle Tipps für eine private Performance in den eigenen vier Wänden.Wir starten den Workshop nach einer kurzen theoretischen Einführung in die Thematik mit einem Auflockerungs-Warm up, das Euch bereits an die wichtigen Elemente und Bewegungen heranführt. Danach geht es mit der Lap Dance Choreographie weiter. Alle Teilnehmerinnen können das Ergebnis gerne filmisch festhalten.Nach zwei Stunden Tanz kommen wir zu den „Striptease-Techniken“. Wer einen Lap Dance mit einem Striptease verbinden möchte, bekommt hier genau gezeigt, wie das funktioniert und wie Ihr es in die gerade erlernte Choreographie einbauen könntet. Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit der Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“?Dauer: 2,5 Stunden",Schönheitstanz Studio,0,0,28.05.2023,18:00-20:30 Uhr,50 min,Alle Level,Agata,0,"Preis: ab 45,00 €",https://www.eversports.de/e/workshop/OjGR_JBOx,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:26
Burlesque Anfängerworkshop mit Lady Lou,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am Sa,"stag, 03.06.202",nheite,Anfänger,Lady Lou,0,"Preis: ab 85,00 €",https://www.eversports.de/e/workshop/JM4nctfos,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:26
Tag der offenen Tür Schnuppertease Special,"Anders als bislang ist dieses Schnuppertease Special für komplette Neueinsteigerinnen gedacht. In 120 Minuten bekommt Ihr einen Einblick in fünf Tanzstile aus unserem Studio: Pole Dance / Chair Dance / Lap Dance / Burlesque und Twerk. Die Teilnahmegebühr für fünf Tänze beträgt sagenhafte 20 Euro. Nach ca zwei Stunden praktischem Einblick stellen wir Euch unser Kurssystem und das Studiokonzept kurz vor und Ihr könnt Euch von allen Trainerinnen individuell beraten lassen. Insgesamt dauert diese Schnupperstunde ca 2,5 Stunden vor.Danach erwarten Euch einige Shows dieser Tänze und Sekt, Fingerfood, Tombola und ganz viel gemeinsamer Spass bis 19 Uhr. :-)Wir bedanken uns bei Euch für die Weiterleitung dieses Events an Eure Freundinnen und Bekannten. Schaut Euch unser Programm an.Wir freuen uns riesig, Euch willkommen zu heißen und Euch gut zu beraten.Teilnehmen können alle Ladys und FLINTA Personen die über 18 Jahre alt sind teilnehmen.Anders als bislang ist dieses Schnuppertease Special für komplette Neueinsteigerinnen gedacht. In 120 Minuten bekommt Ihr einen Einblick in fünf Tanzstile aus unserem Studio: Pole Dance / Chair Dance / Lap Dance / Burlesque und Twerk. Die Teilnahmegebühr für fünf Tänze beträgt sagenhafte 20 Euro. Nach ca zwei Stunden praktischem Einblick stellen wir Euch unser Kurssystem und das Studiokonzept kurz vor und Ihr könnt Euch von allen Trainerinnen individuell beraten lassen. Insgesamt dauert diese Schnupperstunde ca 2,5 Stunden vor.Danach erwarten Euch einige Shows dieser Tänze und Sekt, Fingerfood, Tombola und ganz viel gemeinsamer Spass bis 19 Uhr. :-)Wir bedanken uns bei Euch für die Weiterleitung dieses Events an Eure Freundinnen und Bekannten. Schaut Euch unser Programm an.Wir freuen uns riesig, Euch willkommen zu heißen und Euch gut zu beraten.Teilnehmen können alle Ladys und FLINTA Personen die über 18 Jahre alt sind teilnehmen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",11.06.2023,15:30-18:00 Uhr,50 min,Anfänger,0,0,"Preis: 20,00 €",https://www.eversports.de/e/workshop/ij8k5JaK4,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:26
Burlesque Workshop sexy Floorwork mit Tania Giovo,"Tania Grovio is a dancer, aerialist, Circus, Cabaret and Burlesque performer in Berlin. She is part of various collectives such as House of Lunacy, Weisse Mause and the König Dragshow.How she describes her Workshop:I really love perpetuating a fun, all inclusive and body positive atmosphere. My goal is always to create an environment where my students feel comfortable to explore. All bodies and genders are welcome and no previous experience is required. We will be exploring Burlesque and the wonderful world of sexy floor work. We will start with a good warm up and end with some sensual choreography that you can take home to show that special someone. Come wearing something that is easy to move in and makes you feel comfortable and sexy. Maybe a layer or two to take off. The ultimate goal is to leave feeling yourself in a way you never thought you could.Der Kurs findet in englischer Sprache statt und ist für alle Level geeignetTania Grovio is a dancer, aerialist, Circus, Cabaret and Burlesque performer in Berlin. She is part of various collectives such as House of Lunacy, Weisse Mause and the König Dragshow.How she describes her Workshop:I really love perpetuating a fun, all inclusive and body positive atmosphere. My goal is always to create an environment where my students feel comfortable to explore. All bodies and genders are welcome and no previous experience is required. We will be exploring Burlesque and the wonderful world of sexy floor work. We will start with a good warm up and end with some sensual choreography that you can take home to show that special someone. Come wearing something that is easy to move in and makes you feel comfortable and sexy. Maybe a layer or two to take off. The ultimate goal is to leave feeling yourself in a way you never thought you could.Der Kurs findet in englischer Sprache statt und ist für alle Level geeignet",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",25.06.2023,15:30-17:30 Uhr,20 min,Alle Level,0,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/yPj0JwNAa,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:27
Pole Dance Anfänger 1 Kurs,"Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – ServiceIn vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt.Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung.Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – ServiceIn vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt.Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung.Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am Sa,"stag, 01.07.202",nheite,Anfänger,0,0,"Preis: ab 85,00 €",https://www.eversports.de/e/workshop/enJqnNcMo,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 01:13:27
